block,timestamp,user,totalCollateral,totalDebt,healthFactor,tokenAddress,USDT_debt,WETH_collateral,LINK_collateral,USDC_debt,GUSD_debt,WETH_USD_price,USDT_USD_price,LINK_USD_price,USDC_USD_price,GUSD_USD_price,USDT_debt (in USD),WETH_collateral (in USD),LINK_collateral (in USD),USDC_debt (in USD),GUSD_debt (in USD),totalCollateral (in USD),totalDebt (in USD)
12222478,1618193620,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.8802567935591654e+18,2.925947118990329e+18,1.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2337432310.0,2.619298002344858e+18,8.062519893235699e+19,926179209.0,302912.0,2141.4363699848896,0.9999993970678576,33.69163390992086,1.000268948210787,1.0008799626313072,2337.43090068693,5609.060006050046,2716.394686343514,926.4283032411287,3031.785512405745,8309.323022608547,6265.729577258396
12227478,1618260007,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.8536612489354214e+18,2.9465191329998536e+18,1.05,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2338106427.0,2.619308917376593e+18,8.062520589113406e+19,926443347.0,302937.0,2140.520222146427,1.0005134750081983,33.195289996957115,1.0012356178467263,0.9937417590905075,2339.3069862167727,5606.683705693062,2676.3770906205705,927.5880769335341,3010.4114727360106,8248.839832648326,6307.083789127544
12232478,1618326805,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.836784428094554e+18,2.8038050910288466e+18,1.1,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2338844430.0,2.619318924743752e+18,8.062520712436992e+19,926716724.0,303010.0,2249.054044424849,1.0004791377335418,34.170062281624126,0.9994322478705644,1.0040314141682154,2339.965058619297,5890.989821333483,2754.9683489085655,926.1905786065654,3042.3155880711092,8629.135535592339,6305.90917975741
12237478,1618393838,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.8609588115788867e+18,2.697893406881287e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2339659184.0,2.6193278010548434e+18,8.062538934715916e+19,927024140.0,303130.0,2375.5356191061114,0.9981016981484928,36.345116498757,1.001914020322857,0.9958804723661692,2335.2178046391173,6222.306489520667,2930.339168580141,928.798483043739,3018.812475883569,9171.845180807248,6408.941884598034
12242478,1618460482,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.9586757469267953e+18,2.556496017192509e+18,1.24,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2340825033.0,2.619336300060828e+18,8.062539098362796e+19,927343201.0,303281.0,2465.9405548504324,1.0008608907738787,40.816536100764246,1.0019310476380658,0.9938857884980764,2342.840227674174,6459.127609111877,3290.849181721483,929.1339448979675,3014.266758214851,9761.859067849611,6304.167207108616
12247478,1618526658,0x2e9b1763686A1657814991e9395b9d298E9Ec321,4.0054620888241843e+18,2.930658651683998e+18,1.09,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2342560840.0,2.61934868166129e+18,8.062539410709805e+19,2028078465.0,303474.0,2529.294874557087,0.9999463200743632,43.69503271955245,0.9990365764679566,0.996587066125169,2342.435091508309,6625.105195203764,3522.929233536461,2026.1245664819887,3024.3826330526954,10130.994731495732,7412.499906780719
12252478,1618594281,0x2e9b1763686A1657814991e9395b9d298E9Ec321,4.0170577023816776e+18,3.059337554154424e+18,1.05,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2344266525.0,2.619359587249941e+18,8.06253946988441e+19,2029186452.0,303607.0,2432.8652244366394,1.0040719529915731,42.17683787506173,1.0005586274349827,0.9882813308853384,2353.8122680895185,6372.54885011509,3400.5242008260084,2030.3200112227823,3000.4913002610497,9772.959988679731,7442.955945315342
12257478,1618660847,0x2e9b1763686A1657814991e9395b9d298E9Ec321,4.0096456969292017e+18,3.0673649101766897e+18,1.04,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2345413543.0,2.619368533300785e+18,8.062539527598898e+19,2029613132.0,303717.0,2398.2681623974045,0.9971506697432454,42.1715009443093,1.001091333891192,0.979958459806795,2338.730685227328,6281.948159000858,3400.09393301668,2031.8281175969598,2976.3004353714036,9616.205617439056,7356.363606531729
12262478,1618726996,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.936919317384355e+18,3.3724105176144896e+18,0.93,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2346475341.0,2.6193964905202954e+18,8.062540430180372e+19,2030101045.0,303742.0,2189.589830869589,1.0040477018260716,36.08427720267589,1.0029336244249882,1.005067818514091,2355.9731735225973,5735.40391865873,2909.3094384041024,2036.0565990108062,3052.8130933110706,8620.238502298827,7384.195774886333
12267478,1618794146,0x2e9b1763686A1657814991e9395b9d298E9Ec321,4.06862783198852e+18,3.2918699385135473e+18,0.99,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2347942652.0,2.6194166329974907e+18,8.06254140764568e+19,2030303662.0,303768.0,2229.44341150134,0.9973162161367484,40.93410614918708,1.0028363784049696,1.0014365113082364,2341.641281398722,5839.841154413279,3300.3292581278447,2036.0623714624276,3042.0436616708034,9070.775513877787,7339.03774593835
12272478,1618861644,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.992632159182261e+18,3.4228071276032717e+18,0.93,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2349105253.0,2.619426929871455e+18,8.06254180158385e+19,2030661140.0,303794.0,2183.61881173795,1.002036281461,37.47607450966584,1.0001769258355864,0.9929978520761136,2353.8886924766216,5719.829920040294,3021.5241729345184,2031.0204164189872,3016.6678947361083,8718.386691140295,7474.106032785243
12277478,1618927792,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.9901302285096684e+18,3.3449113162191375e+18,0.95,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2349893829.0,2.6194391808692495e+18,8.062551622784526e+19,2030827478.0,303819.0,2224.486151541447,1.0010172199099243,37.80975091250664,1.0018863905427686,1.0058702242206925,2352.2841877890673,5826.906182648717,3048.430685767091,2034.6584117484938,3056.024856525066,8875.989436166667,7440.7089010637455
12282478,1618993558,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.9395231978816916e+18,3.2472377456898627e+18,0.97,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2350135030.0,2.619450076285144e+18,8.062553947420801e+19,2030990127.0,303851.0,2287.4864666404574,0.997909321518999,37.42473628738806,0.9999764544297172,0.9912071644400618,2345.2216532653324,5991.956599542581,3017.389552850631,2030.942306179221,3011.7928812227724,9011.606000170506,7428.012397229628
12287478,1619060192,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.8443368833292713e+18,3.076532316329488e+18,1.0,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2350513446.0,2.619461559340136e+18,8.06255400086981e+19,2031239392.0,303896.0,2418.61838236175,0.994369675453377,36.54216516368644,0.9997532938819986,1.0021406142931184,2337.2792924478185,6335.477879310026,2946.231799409255,2030.7382728148682,3045.465241212215,9297.983854011452,7440.9576142044725
12292478,1619127413,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.820794101415931e+18,3.088583898631854e+18,0.99,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2351245433.0,2.61947349430281e+18,8.062554285449996e+19,2031673393.0,304014.0,2479.801288915617,0.994816282948186,35.74636419903575,0.99607594985767,0.9991850086211412,2339.057241955958,6495.773747452404,2882.07001862192,2023.7010047330302,3037.6623121094763,9474.810137372413,7659.074332751294
12297478,1619194366,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.7861263060577004e+18,3.1870419571071345e+18,0.95,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2351508605.0,2.619494809606856e+18,8.062554516219552e+19,2031871487.0,304118.0,2320.8664792967816,1.006683688794314,33.77230244311108,1.0055069560810583,1.0029938282528557,2367.2253567129715,6079.497696308457,2722.9102958583785,2043.0609140412637,3050.2847706060193,8787.093630113064,7396.69884636236
12302478,1619261136,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.8037384215634913e+18,3.335482937957345e+18,0.91,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2351699151.0,2.6195142610485637e+18,8.062555620352747e+19,2032038057.0,304154.0,2227.313318675445,0.9990627771722396,32.35936606145396,0.998213226990796,0.9794696736154754,2349.4950848716576,5834.479002093733,2608.9918870982756,2028.407266246077,2979.096191088413,8472.117247105878,7429.165571927097
12307478,1619327713,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.764103469389018e+18,3.3817147368275277e+18,0.89,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2351889678.0,2.619524420559007e+18,8.062556264194241e+19,2032198615.0,304179.0,2193.27829912694,0.994714353910399,31.15536933094221,0.9951897113841336,0.9790639257130344,2339.4584215203063,5745.3460656451425,2511.9191816247326,2022.423153137086,2978.106858594651,8255.72645507936,7417.041546121587
12312478,1619393848,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.727586020396772e+18,3.242499862140191e+18,0.92,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2352423760.0,2.619533680479116e+18,8.06255706381005e+19,2032633281.0,304218.0,2266.8446056350995,1.00116245465287,31.6478028114533,0.9995893452719632,1.0010383154807936,2355.1583459453336,5938.075792873542,2551.622161115504,2031.7985705327924,3045.3387425893607,8449.85826237723,7350.243321265047
12317478,1619460471,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.742032122434619e+18,2.9566955838129597e+18,1.02,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2353131594.0,2.6195410210376e+18,8.062557768464685e+19,2033181025.0,304302.0,2509.628880181808,1.0047630947033577,35.098597210731526,0.9993060966886954,1.0076542287640893,2364.339782631685,6574.075799216901,2829.8446760359643,2031.770193954271,3066.311971213699,9391.111885029948,7420.208627043015
12322478,1619527397,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.7775151262310364e+18,2.895065701365352e+18,1.05,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2354002403.0,2.619549502576834e+18,8.062558521964798e+19,2033488013.0,304393.0,2534.92190941118,0.9995590957742916,36.30250051780301,0.995146170835907,1.0043004982556902,2352.9645133931895,6640.353426869175,2926.910349184441,2023.6178095776668,3057.0204156554432,9575.705856615194,7338.765475575875
12327478,1619593875,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.719849666159464e+18,2.8685447656267884e+18,1.04,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2354556916.0,2.619553550116053e+18,8.062559202337525e+19,2033655785.0,304434.0,2595.6149590469463,1.0017892044854562,35.23897459471932,0.9992638990694004,0.9943337738069968,2358.769699795369,6799.352380705762,2841.1631889959253,2032.1588090841421,3027.090080951593,9655.297438889294,7445.637704356708
12332478,1619660408,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.673479054898062e+18,2.7337965789065856e+18,1.08,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2355058526.0,2.6195570756537856e+18,8.062559258550827e+19,2033854084.0,304509.0,2712.02007462922,0.9980967746654876,35.85962661344581,1.0004705422972409,0.9998252572288172,2350.576318949057,7104.291375810081,2891.203645604132,2034.8110983729382,3044.557892534899,9962.548940613518,7414.111201947344
12337478,1619727309,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.6749245408022057e+18,2.7534612849818076e+18,1.07,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2355359614.0,2.619560338815721e+18,8.062559844468017e+19,2034126941.0,304544.0,2716.620079860602,0.9987118982178456,35.677798511127484,1.0031163013155486,0.9893180325556,2352.325671083592,7116.35021683323,2876.5438561483725,2040.4658934622312,3012.9087090661264,9983.373799515773,7480.108215900354
12342478,1619794095,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.7443640339167857e+18,2.700757920277611e+18,1.11,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2355628907.0,2.619563201907963e+18,8.062559911910174e+19,2034451397.0,304648.0,2775.898328573774,1.0254361948796866,39.095030287316135,1.0196315244842362,1.009278189097046,2415.547142942675,7271.641113769679,3152.0602394942916,2074.390779412194,3074.7458175203683,10393.97386332136,7497.029396781002
12347478,1619861581,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.705472656785597e+18,2.6289433980265943e+18,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2356121514.0,2.6195669703618145e+18,8.062560135984524e+19,2034765377.0,304738.0,2832.060725343352,0.9983895356265324,37.98682493989082,0.9978526588884092,0.9981211178904852,2352.3270642421426,7418.772734168368,3062.710604529865,2030.3960416535265,3041.6543322371067,10494.123580116175,7445.3273467018125
12352478,1619927417,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.720962320715221e+18,2.546475231169845e+18,1.17,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2356605185.0,2.6195706105883674e+18,8.062560377889528e+19,2035032487.0,304782.0,2900.928387892204,1.0008114424847243,39.66328538167824,1.0001036022986052,1.001352967990486,2358.5174345668306,7599.186748343908,3197.8763317524395,2035.2433210433894,3051.9436029007634,10794.24522644004,7387.142287164966
12357478,1619994961,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.6948072049454085e+18,2.829298543273217e+18,1.05,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3283894943.0,2.619574400141227e+18,8.062560919790879e+19,2035301318.0,304831.0,2979.161525253752,0.999134710252935,39.30696521794617,0.9998496910345382,0.9946404437242988,3281.0534223753834,7804.135265440421,3169.1480164179216,2034.9953939644886,3031.9724110092175,11007.427468203716,8428.937363576057
12362478,1620061560,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.635125621235338e+18,2.5777070532632187e+18,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3284453212.0,2.619578310113398e+18,8.062561194638269e+19,2036041911.0,304939.0,3251.292692626733,1.000622026551017,40.85216912376341,1.0010846319627302,1.000523520580972,3286.496229103437,8517.015817435176,3293.7311349405454,2038.250267134129,3050.9864184244097,11818.857369102667,8380.880106007091
12367478,1620127731,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.615718306238941e+18,2.7383442470223703e+18,1.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4272440515.0,2.619584527316731e+18,8.062564456243413e+19,2036500877.0,305012.0,3400.162133198537,1.0006188288813584,42.42353307576629,1.0009381744239023,0.9973285935908228,4275.084424584568,8907.012114495137,3420.4246988494006,2038.411470037056,3041.9718898832402,12294.0284691864,9310.814416387524
12372478,1620194217,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.823329347991438e+18,2.8540571209563587e+18,1.07,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4273467256.0,2.619588280637495e+18,8.062565738730286e+19,2036923228.0,305108.0,3272.9436783733945,0.9945073438708484,48.88066760266329,0.999350384978362,0.9972728851926728,4249.994569883603,8573.764903053518,3941.0359589949653,2035.600012073168,3042.75935455366,12513.541619848049,9341.168211750684
12377478,1620260681,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.746592378555785e+18,2.8916843561508045e+18,1.04,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5021389161.0,2.6195917166155003e+18,8.062567988384411e+19,2037176146.0,305195.0,3513.865642425899,0.9984924359630784,49.5170345676061,1.00044951372441,1.0082814250893872,5013.819095285488,9204.893330198689,3992.344577845053,2038.0918846366678,3077.224495301555,13165.0222351819,10160.990307818769
12382478,1620327220,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.718926500963356e+18,2.928261840041432e+18,1.02,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5022416073.0,2.6195943892871337e+18,8.062569148008586e+19,2037652250.0,305284.0,3449.5706841839547,0.9975328783887736,46.79809719066722,0.998068249757596,0.998996923085542,5010.025161765731,9036.476009737667,3773.1289459498084,2033.7160147721274,3049.777766672466,12828.699834358005,10101.246199021489
12387478,1620394892,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.7272962815396536e+18,2.89284854642999e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5023695478.0,2.6195963751571144e+18,8.062569809717862e+19,2038277561.0,305366.0,3492.5174161292407,1.0029263885076527,48.05611504226729,0.9996656793910044,1.0051140173783368,5038.396762712766,9148.98596346525,3874.5578231211266,2037.5961228045044,3069.276470307532,13017.647178350999,10103.323930630899
12392478,1620461496,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.733039262986592e+18,2.862644976177202e+18,1.05,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5025385019.0,2.6195983145204045e+18,8.062570202899613e+19,2038823254.0,305422.0,3555.718984860096,1.00125557355785,48.7757566986599,1.0023385832949434,1.0316019802793095,5031.694759547872,9314.55545964771,3932.5796258249648,2043.5912120031464,3150.7394002086726,13273.638578629567,10178.761088707655
12397478,1620527515,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.620972098501943e+18,2.6131847810848067e+18,1.11,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5026223441.0,2.6196008684397594e+18,8.06257027188226e+19,2039350804.0,305446.0,3878.820007208644,0.9995277251005684,48.08365685313945,0.9984135487501582,1.011688061909901,5023.849681829881,10160.960259405278,3876.778623075098,2036.1154733681283,3090.160717581316,14045.099021213604,10136.073411404888
12402478,1620594471,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.6658930131317407e+18,2.589808559242293e+18,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5027244549.0,2.619602796652872e+18,8.062576400855676e+19,2039646667.0,305486.0,3922.579753925411,1.0032181424453646,50.9171230271529,0.99964109493541,0.9987203235480004,5043.422938066365,10275.600893476942,4105.23194518188,2038.9146274812394,3050.950767593845,14379.757713367186,10158.730621026556
12407478,1620661335,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.6008570679405455e+18,2.4589510323201244e+18,1.18,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5029523906.0,2.619604444980768e+18,8.062581461241769e+19,2040014479.0,305544.0,4091.051404338048,0.9974835802944232,50.521400188932,1.0034746949491142,0.9943201419120096,5016.867512933272,10716.936443448762,4073.3290455925953,2047.1029070063012,3038.0855344036304,14731.291364618755,10059.695073971738
12412478,1620727294,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.561042547507544e+18,2.5390440212349896e+18,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5031133396.0,2.6196085540551757e+18,8.06258169074973e+19,2040448973.0,305812.0,3941.410759972151,1.000424806683154,46.912714581176026,1.0016755381198053,0.9883682945331396,5033.27065509046,10324.953341868159,3782.3759364555776,2043.867823035779,3022.5488488776846,14035.531413464874,10007.415425338546
12417478,1620794058,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.538745975928448e+18,2.3453375755057024e+18,1.22,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5032385171.0,2.619611654251296e+18,8.062581752462762e+19,2040995629.0,305980.0,4261.916447293927,1.0005146989025913,48.82856450432848,0.9938825260308408,1.0110330352058754,5034.97533412493,11164.56599477645,3936.842931715498,2028.5098913684249,3093.5588811229377,15081.839677604652,9995.632787504217
12422478,1620861450,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.489726608341424e+18,2.4318744690476677e+18,1.16,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5034017359.0,2.619619546099001e+18,8.062581814032436e+19,2041636878.0,306128.0,4062.548329291745,1.002476413002472,45.10131444037339,0.9994605758359756,0.9791514626579793,5046.483665042498,10642.331010384496,3636.3303759591304,2040.5355697338434,2997.4567896056187,14177.1830024024,9879.607561276853
12427478,1620928159,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.538771197625726e+18,2.774348260369132e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5035553743.0,2.6196361562689633e+18,8.062588058945092e+19,2042122837.0,306237.0,3604.973082023807,0.9897788505894388,41.650594208707126,0.9978629323701164,0.973910463262189,4984.084595827887,9443.717828045925,3358.1158351508966,2037.7586823888012,2982.4741853802298,12757.174910881891,10001.450798790296
12432478,1620995041,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.538138376552136e+18,2.5391771447110943e+18,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5036318754.0,2.6196432275430856e+18,8.06258811861276e+19,2042529213.0,306350.0,3975.798508374545,1.0057012819926556,45.676459715997176,0.9992892216184104,0.9959152397253184,5065.032227421454,10415.173636539279,3682.7048140649317,2041.0774273916343,3050.986336898513,14066.925279918716,10095.256704441104
12437478,1621061942,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.548753719140222e+18,2.5669058294501146e+18,1.11,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5037593685.0,2.619645451468807e+18,8.062590348285138e+19,2042957358.0,306457.0,4027.931055150864,1.000450315773584,45.45535178547231,0.998871837258602,0.9884743693967688,5039.8621928972625,10551.751267455913,3664.8788058345463,2040.6525696264396,3029.248898222256,14294.135312407027,10339.319706089904
12442478,1621127198,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.519542710766033e+18,2.688161918996127e+18,1.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5038609674.0,2.6196488384555034e+18,8.06259191980806e+19,2043304664.0,306546.0,3774.541207461066,0.9995096264021616,42.01872701189935,0.9970386945718992,0.9755151937265644,5036.138872846057,9887.972489827815,3387.7984888676037,2037.253814807233,2990.402805761034,13284.658993205616,10146.577935578498
12447478,1621194342,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.547681270431723e+18,2.926781206679354e+18,0.98,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5039138886.0,2.619653443974394e+18,8.062593283159355e+19,2043578399.0,306574.0,3476.5752249946936,0.9971108487168874,38.61956088529156,1.0017241879623202,0.9713475600529092,5024.58005142173,9107.422261393402,3113.7381219231547,2047.1019122756134,2977.8990687566056,12333.780810960629,10175.175032121515
12452478,1621262243,0x2e9b1763686A1657814991e9395b9d298E9Ec321,3.5265205161783747e+18,2.995533737755998e+18,0.95,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,5039559977.0,2.6196608789537976e+18,8.06259417592865e+19,2043864660.0,306621.0,3397.212512186504,0.9988842650759886,38.26299024057305,0.998628568537006,0.9918950633206608,5033.937163932011,8899.544715667336,3084.9896226725905,2041.0616396991743,3041.3585621044435,11980.339622043582,10176.464694581482
12457478,1621329077,0x2e9b1763686A1657814991e9395b9d298E9Ec321,2.7052281153932257e+18,2.1878784661547914e+18,1.02,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2520010109.0,2.6196670686655734e+18,7.485655691899073e+18,2044039103.0,306664.0,3464.753556783816,1.00178386127048,39.92407929206362,1.000289414012616,0.9921048286519608,2524.5054574346627,9076.500793748479,298.8579113964659,2044.6306765587433,3042.428351737249,9372.948734720258,7580.459697420534
12462478,1621395561,0x2e9b1763686A1657814991e9395b9d298E9Ec321,2.713626572494781e+18,2.43880263223881e+18,0.92,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2520467158.0,2.6196814244769423e+18,7.485669051095545e+18,2044251257.0,306724.0,3127.8573505575737,0.9845643027710402,38.99481457875007,1.001166069814782,0.9853993783665854,2481.561990073575,8193.98979966934,291.9022766453588,2046.6349966846176,3022.4563893011255,8487.836821446155,7628.226739807321
12467478,1621462996,0x2e9b1763686A1657814991e9395b9d298E9Ec321,2.7025740782356316e+18,2.8756706217290747e+18,0.77,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2521446939.0,2.6197655133462216e+18,7.485683403914635e+18,2044611270.0,306782.0,2572.8076825261896,1.0008668484779506,29.468655125746,1.003340511933558,1.0149488089805767,2523.6326514413054,6740.152839154326,220.59302261048077,2051.4413183469223,3113.680255166793,6953.203351080769,7398.547467999428
12472478,1621529888,0x2e9b1763686A1657814991e9395b9d298E9Ec321,2.702303869591588e+18,2.8429870604787574e+18,0.78,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2522632692.0,2.61979586375953e+18,7.485693969852814e+18,2044778126.0,306807.0,2683.055833103197,0.9842298173994316,29.65855272122334,1.0040407101863058,0.9736573529356984,2482.850313812997,7029.058573799635,222.01484925982334,2053.0404818024635,2987.2489148214286,7250.43216012505,7627.893016054442
12477478,1621597139,0x2e9b1763686A1657814991e9395b9d298E9Ec321,2.700506709537152e+18,2.846589264339485e+18,0.78,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2523541253.0,2.6198028361518756e+18,7.485698545814197e+18,2044942787.0,306848.0,2688.189570128038,0.9934573382441524,28.99741061178866,1.0021721635675809,0.996025232527838,2507.030576154693,7042.526659935326,217.06587444904355,2049.3847372197088,3056.2835055070204,7259.47397063856,7652.17157083585
12482478,1621664528,0x2e9b1763686A1657814991e9395b9d298E9Ec321,2.697630452451597e+18,3.4495543880963446e+18,0.64,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2523743505.0,2.619809018990641e+18,7.485729543904779e+18,2045102280.0,306874.0,2208.390768560353,0.9988379671154352,23.031649058316344,0.9991469275809994,0.9932334938530551,2520.810832054983,5785.562052930087,172.40869580068534,2043.357659650897,3047.975351926624,5957.422188181395,7617.964066318825
12487478,1621731075,0x2e9b1763686A1657814991e9395b9d298E9Ec321,7.518522889050172e+17,1.3943739502276444e+18,0.44,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1353111584.0,6.748899099238113e+17,7.485736042265008e+18,1081433347.0,83618.0,2318.00991483256,0.993687904158798,24.20815834785944,1.0117285981988722,0.9958165582540296,1344.5706139979513,1564.401502623848,181.21588346142997,1094.1170442058244,832.6818896808544,1742.801060171384,3232.1726416119222
12492478,1621798165,0x2e9b1763686A1657814991e9395b9d298E9Ec321,7.429606485545508e+17,1.652379729511575e+18,0.37,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1353241636.0,6.748949924756319e+17,7.485770922304837e+18,1081517041.0,83634.0,1974.1289075855727,0.9946108535883446,17.289388981985216,1.002106998576578,0.9963507706911484,1345.9488186932479,1332.3297142308925,129.42440530576255,1083.795795865932,833.2880035598351,1466.7000935100639,3262.0105903372296
12496234,1621849241,0x2e9b1763686A1657814991e9395b9d298E9Ec321,0.0,7.822757368268006e+17,0.0,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,676774896.0,6.588333779231022e+16,0.0,540788925.0,69747.0,2270.1731172995524,0.9999789877331432,22.968927402092856,0.99947303684441,0.9982445734185056,676.7606754252832,149.5665823340683,0.0,540.5039491615738,696.2456426222051,0.0,1775.9013480599021
