block,timestamp,user,totalCollateral,totalDebt,healthFactor,tokenAddress,USDT_debt,WBTC_collateral,WETH_collateral,UNI_collateral,BUSD_debt,DAI_debt,LINK_collateral,sUSD_debt,USDC_debt,WETH_USD_price,USDT_USD_price,WBTC_USD_price,UNI_USD_price,BUSD_USD_price,DAI_USD_price,LINK_USD_price,sUSD_USD_price,USDC_USD_price,USDT_debt (in USD),WBTC_collateral (in USD),WETH_collateral (in USD),UNI_collateral (in USD),BUSD_debt (in USD),DAI_debt (in USD),LINK_collateral (in USD),sUSD_debt (in USD),USDC_debt (in USD),totalCollateral (in USD),totalDebt (in USD)
12170253,1617501065,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.1443849498869393e+19,8.276766809015967e+18,1.05,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6061613917.0,26473042.0,3.050546748885047e+18,6.216018105878462e+19,3.124940181373046e+21,2.602974584198957e+21,0.0,1.0000451116097183e+21,3799221605.0,2004.4555605964847,1.0007160803973445,56967.87769215323,29.93664692350873,0.9981906297723632,1.0016203032878346,29.48679190513859,1.0085087433135205,1.0005012238080289,6065.954519902234,15081.130187952358,6114.68539366216,1860.86739305821,3119.2860076457237,2607.1921924758844,0.0,1008.5542387663463,3801.1258653204036,22938.687762638052,16590.41125409248
12175253,1617566998,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.1413703231143301e+19,8.032466065544113e+18,1.08,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6064144614.0,26473081.0,3.050560314654178e+18,6.216018347371441e+19,3.128240449370781e+21,2.6040984910670306e+21,0.0,1.0001309993660172e+21,3801235568.0,2060.143868421363,1.0008008863650848,57976.366464582345,30.77350070577782,1.0011141149489176,1.0010581146333966,30.770294531665083,1.009594718712646,1.000595734040311,6069.001304737255,15348.13045502572,6284.593127484349,1912.8864499996293,3131.7256688192338,2606.8539257872344,0.0,1009.7269749807317,3803.500093423099,23513.87072762097,16548.035713233377
12180253,1617633817,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.1398240190610754e+19,7.930523717113568e+18,1.1,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6066562807.0,26473120.0,3.0505738035346043e+18,6.216018530132878e+19,3.1321906694796587e+21,2.6052669001735817e+21,0.0,1.0002065903552528e+21,3802936735.0,2092.684485686204,1.002013112487586,58420.816838502426,31.15007665881369,1.0011391194113195,1.0021401883411682,31.61089954447851,1.0147341382207935,1.0042190227495031,6078.775480343496,15465.812946636954,6383.88847109762,1936.2945372624554,3135.7586086712167,2610.842662018965,0.0,1014.9437725068957,3818.9814115998865,23852.920411016083,16596.08394617005
12185253,1617700456,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.2404474009967251e+19,7.919160512434032e+18,1.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6067631300.0,26473154.0,3.0505884824640456e+18,6.2160187139457475e+19,3.133320350546099e+21,2.6058308731875985e+21,6.642000033188793e+19,1.0002855864864742e+21,3804124832.0,2124.200310640391,0.9970561304526744,58738.05677527477,30.959414976291004,1.000686406110972,0.9996750400952692,31.73142507993487,1.0089785514215353,0.998606658922512,6049.7689849915305,15549.816226725921,6480.061002086124,1924.4430286543713,3135.4710807823462,2604.984082635303,2107.601264340551,1009.2667020609634,3798.824388607682,26349.58754530309,16821.883220523487
12190253,1617765937,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.233033010677289e+19,7.905130024686379e+18,1.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6069102891.0,26473171.0,3.0506028160809124e+18,6.216018895528442e+19,3.1352989449045876e+21,2.6067811714125256e+21,6.64200008021319e+19,1.0004191881961814e+21,3805105320.0,2105.4687956020243,1.0016721731113585,57819.04593121824,31.02262157259686,1.0055318413363443,1.0020869404442894,34.762909054428405,1.0095147124690906,1.0001086187143648,6079.251481664399,15306.534899939948,6422.949037034022,1928.3720188409038,3152.642921209808,2612.2213684685585,2308.9524472795733,1009.9378891204291,3805.5186256478814,25961.125279282496,16644.00459215383
12195253,1617832528,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.2565428032635138e+19,8.368263167489169e+18,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6070173376.0,26473191.0,3.050619019668798e+18,6.216020158454393e+19,3.137048716191759e+21,2.607478757964191e+21,6.642000130969754e+19,1.0005160337494834e+21,3806192172.0,2001.4047405294525,1.0030774960305786,56294.14621683777,28.748578614200422,1.000313312696747,1.0013190895293138,31.539662360584103,1.0162203424857894,1.0010201816822315,6088.854310469564,14902.856849802738,6105.523367514444,1787.0174419278069,3138.0315933848556,2610.9182558917296,2094.8644152974143,1016.7447464794237,3810.0751795329275,25148.507231297637,16748.281573410837
12200253,1617899326,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.2477416751021705e+19,8.08942328921536e+18,1.17,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6070658343.0,26473201.0,3.0506365733636403e+18,6.21602618245618e+19,3.1382869477730005e+21,2.607946063691033e+21,6.642000182569202e+19,1.000595979517414e+21,3807119127.0,2054.411913309219,0.9999143380910464,57811.90578649496,29.794135269672005,1.002624503181736,1.004166276483445,32.49186295219079,1.0082003867305955,1.0023591736633797,6070.138318817733,15304.662020789441,6267.264119495077,1852.011249199223,3146.5233918526314,2618.8114880462817,2158.1095966046473,1008.8012535105358,3816.1007821777675,25633.753620623,16619.00757716508
12205253,1617966109,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.247466886172555e+19,7.960592845847796e+18,1.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6071300889.0,26473213.0,3.0506549004740127e+18,6.216032342130172e+19,3.13854262693636e+21,2.608407273231312e+21,6.642000235446188e+19,1.0008188000957813e+21,3808017816.0,2083.276068691217,1.0019724038302478,58267.88973841286,30.36305597229456,1.0008966123565215,1.000495320697245,32.59315755242165,1.0098631101978786,1.002159521094644,6083.27594612805,15425.38256105518,6355.356347993097,1887.3773792969166,3141.35668303714,2609.6992713405875,2164.8376013711927,1010.6899862092346,3816.241310802432,25988.179104480343,16584.11256834922
12210253,1618032548,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.234861911701997e+19,7.649161684785951e+18,1.23,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,6072058353.0,26473223.0,3.0506726744663665e+18,6.2160469685135245e+19,3.13880258239725e+21,2.608721686393027e+21,6.642000656129177e+19,1.0016705485754331e+21,3809115525.0,2174.957571499341,1.0016551206915585,60832.16949535025,30.693487478004467,1.006407450050732,0.9995016274119058,32.80340731881417,1.016173618061836,0.9993380721886402,6082.108342420402,16104.235886242048,6635.083631496768,1907.921597907575,3158.914303163069,2607.421571014562,2178.802529348364,1017.8711854518818,3806.5941654973203,26857.722646124093,16636.60212194786
12215253,1618098333,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.2333573145925124e+19,8.467659732982595e+18,1.11,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7423718828.0,26473233.0,3.050687218485845e+18,6.216053078474984e+19,3.139760486256706e+21,2.609523068888003e+21,6.64200083022628e+19,1.0023916237684365e+21,3811009973.0,2122.917306791217,1.001096099257201,59398.234148600975,29.756178746017703,1.001251814684631,1.0017142979957565,31.896089279220853,1.0125066741963298,1.0005862052699754,7431.85596069304,15724.632924044703,6476.3566937303585,1849.6598649783523,3143.690884539626,2613.9965690548784,2118.5385147355646,1014.9282092240383,3813.2440071301016,26183.15588605984,17976.141395167848
12220253,1618164873,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.2326977655275629e+19,8.381904524491833e+18,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7426246429.0,26473259.0,3.050699804293121e+18,6.216065211179435e+19,3.1413386510177424e+21,2.61036955089377e+21,6.642000924724364e+19,1.0026012991197546e+21,3812734450.0,2150.463737834566,0.9973232595526264,59834.01561066126,30.07000589651289,1.0013725225042045,1.0018387202471009,33.7706021686661,1.007326603200684,1.001199887221961,7406.368294811331,15840.013922710787,6560.419304151364,1869.1711755327424,3145.650209009592,2615.169290239414,2243.0437083277884,1009.9469610068953,3817.3093013472853,26508.718444767204,18024.98173391117
12225253,1618230580,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.2452880625852013e+19,8.416323274520698e+18,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7428478637.0,26473292.0,3.0507125292724746e+18,6.216071377608083e+19,3.14292421480636e+21,2.611428887994477e+21,6.642001496506113e+19,1.0028894697295446e+21,3813886192.0,2148.388147022127,1.000751013694975,60240.179424035545,33.55747901988441,1.0007743545931165,1.0011581599178048,32.85201817950373,1.009492767654284,1.001874784830407,7434.057526189217,15947.558600248847,6554.114637860879,2085.9568484018723,3145.3579526079125,2614.45334026075,2182.031539115098,1012.4096664486153,3821.0364079776605,26753.621132861954,18081.529164486725
12230253,1618297034,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.2480011147172254e+19,8.326151634736561e+18,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7430842028.0,26473316.0,3.0507240905866307e+18,6.216077537321511e+19,3.1437642386261735e+21,2.6119162405851507e+21,6.642001589587165e+19,1.0032166045581506e+21,3815119319.0,2180.083227094877,0.9998429329361764,60851.08649278642,34.660633643834906,1.0030220530649832,1.0011932792429297,32.6807686135448,1.0024104538945224,1.0022463453484225,7429.674887460926,16109.300416668666,6650.832420382187,2154.531862227724,3153.264860979098,2615.032986019312,2170.657170800949,1005.6348119296574,3823.6893945359125,27207.46297590733,18151.70352513777
12235253,1618363941,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.2381813170875097e+19,7.875891032352163e+18,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7433039861.0,26473340.0,3.050735056395067e+18,6.21608340627472e+19,3.1449006203799937e+21,2.6127791876009204e+21,6.642016608390411e+19,1.00360906487295e+21,3816309434.0,2299.430713857761,1.0000848096720047,63400.88167170804,35.80744883644939,0.9988674025481236,1.0010733102760652,36.26890936501013,1.0106087858248811,0.9992518941989604,7433.67025467261,16784.330967948954,7014.953888517405,2225.8208853328406,3141.3387139509464,2615.5835103520617,2408.986983706038,1014.2561384940963,3813.4544307738624,28471.121498358752,18110.06573878747
12240253,1618430840,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.2072686166024913e+19,7.745070171571276e+18,1.19,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7436208745.0,26473365.0,3.0507449825479245e+18,6.216089535682325e+19,3.1456234574074253e+21,2.61390676263525e+21,6.6420167444966695e+19,1.0052152950764198e+21,3817507371.0,2323.9297574555408,0.9993621887898416,62121.25611574871,34.3800817928472,1.0035412132037351,1.0020126606835795,37.51074899988151,1.016781379306718,1.0026172410512255,7431.465847701361,16445.586874106975,7089.717047351307,2137.096666684199,3156.7627807287754,2619.1676700069484,2491.4702295582465,1022.0841942280116,3827.498708004737,28056.074633647135,17998.99904529578
12245253,1618497744,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.1952139918207285e+19,8.146420305632362e+18,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7440638645.0,26473378.0,3.0507557434915994e+18,6.216095422031876e+19,5.147496719743136e+21,2.615008671406449e+21,6.64201681234365e+19,1.0066541060966854e+21,3819046646.0,2468.3475686551265,1.0008846888730103,62965.73018032646,39.01776031547462,0.9996118541404048,1.0012039355768,43.42039897425358,1.0123628684340988,0.999103752459072,7447.221295217322,16669.155761097903,7530.325522008152,2425.381212749588,5145.498740204087,2618.156973379596,2883.9901998566124,1019.0992383690041,3815.623834834833,29502.035507332836,20108.196754650395
12250253,1618565396,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.1874706681521644e+19,8.329520727341742e+18,1.09,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7446898107.0,26473400.0,3.0507718081432197e+18,6.216101982504949e+19,5.149320900308936e+21,2.616459940603018e+21,6.642017070718329e+19,1.0074409960580406e+21,3821209618.0,2410.5908386914034,0.9978983581624568,61028.25984704813,36.5686447051372,0.9952368576855728,1.0007281769673948,41.07712741554481,1.0092715568775392,0.9994848551069336,7431.247394378407,16156.255342348442,7354.162571648053,2273.144248491225,5124.79395203811,2618.3651864678764,2728.349815101205,1016.7815425537575,3819.241141379951,28625.059138623674,20079.06635602016
12255253,1618631333,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.1766139769989132e+19,8.13436850370925e+18,1.1,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7450935041.0,26473410.0,3.0507822864146273e+18,6.2161080833641955e+19,5.150428472842533e+21,2.617099782737788e+21,6.642017118089541e+19,1.0079340644966776e+21,3822468501.0,2479.590378542352,1.0004850997821289,62417.18724366067,37.16167228649158,1.0006882546313058,0.9993972047661922,43.11858700449962,1.0161012868316026,0.998282030833935,7454.549487965045,16523.95788948199,7564.690404421149,2310.009714913915,5153.973279092176,2615.5222074623543,2863.943929917197,1024.1630999764816,3815.901617977027,29175.206966249578,20169.901877315402
12260253,1618698011,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.1891519805809504e+19,8.446107241799352e+18,1.07,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7454605215.0,26473423.0,3.050794320021446e+18,6.216114320824587e+19,5.151879311430881e+21,2.617802769758768e+21,6.642017466641802e+19,1.00839615147686e+21,3823309612.0,2384.6453060589843,1.001706962336103,60829.07917430304,35.71054506667116,1.0005888355105303,1.0007815292462878,41.86928090648431,1.0099103570700387,0.9994043795867272,7467.329945332522,16103.539436818153,7275.062354990552,2219.8083059338637,5154.912920915418,2619.848659184348,2780.964950966009,1018.3897174060485,3821.032370748831,28357.05688683108,20140.969988627618
12265253,1618764627,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.1979585136652409e+19,9.264544209936617e+18,0.98,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,7457895058.0,26473439.0,3.050837958202506e+18,6.2161214415816425e+19,5.152964290561925e+21,2.618407252790156e+21,6.642018472038113e+19,1.0093373443700405e+21,3823940563.0,2169.230752984829,1.0009759518547383,55855.91849332707,31.13777142721331,0.99812165159137,0.9980090367727228,37.70535972686246,1.0141903748247838,1.0019770102143355,7465.173604514299,14786.982510220661,6617.971521306321,1935.5616861176886,5143.285228287021,2613.194100235815,2504.396958006624,1023.6602196113032,3831.500532552063,25986.48448642637,20096.934212582048
12270253,1618832206,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,9.958707256688904e+18,7.325803935661836e+18,1.04,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3731446058.0,19105473.0,3.050849430066498e+18,6.216127993552607e+19,5.154203491717247e+21,2.6186802770491626e+21,6.642018994190139e+19,1.0097641118531879e+21,3824581442.0,2245.535659393136,0.999948234016322,56405.2891093725,31.41454677659352,1.0066495401897837,0.9971871806701554,38.68990240076432,1.0071718060037114,1.0054234868013796,3731.252896024266,10776.497281363103,6850.791186653547,1952.768436227508,5188.476574981744,2611.314402547196,2569.790666292393,1017.0059441729088,3845.3240089714886,22362.632266352124,16450.353971251232
12275253,1618898162,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,1.002478776894509e+19,7.691077814540499e+18,1.0,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3732977751.0,19105483.0,3.0508633419957274e+18,6.216134696426714e+19,5.155352689079876e+21,2.618892204697925e+21,6.642027084807239e+19,1.0098374172677484e+21,3824958870.0,2133.540845096447,1.0048792616094284,54940.86717441814,29.731994344249063,0.999754939486856,1.001994963443524,35.808482867864306,1.0066377363567611,0.9995536637442486,3751.191926029305,10496.718038061039,6509.141552955334,1848.1808163724943,5154.089315704452,2624.116798908827,2378.409130742107,1016.5404518067643,3823.251652179561,21388.294168467633,16409.22866013727
12280253,1618964084,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,9.677352988184322e+18,7.007251730059014e+18,1.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3733679999.0,19105497.0,3.0508763672475587e+18,6.216140963704437e+19,5.155846954897363e+21,2.6191066816625293e+21,6.642028999744852e+19,1.0099093893467915e+21,3825267309.0,2354.8130497457846,0.9995496206375236,56820.50225102397,31.968636497777062,1.0031241318735409,0.9999954636475864,38.9799468049233,1.005095423835204,0.9985144878625531,3731.9984265823596,10855.839352954317,7184.243482755564,1987.2155088760876,5171.954500704256,2619.0948004716124,2589.0593708681226,1015.0553057206654,3819.584827983502,22788.357103572805,16500.76781679669
12285253,1619031143,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,9.377000251673598e+18,6.770492762765588e+18,1.06,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3734046282.0,19105508.0,3.0508896995260687e+18,6.216147327694381e+19,5.157700492590804e+21,2.6193733078688004e+21,6.642029043657739e+19,1.0099893167831311e+21,3825621772.0,2412.5890780419577,0.9996572990302224,55478.69760763454,35.32206210579767,0.9984573123828416,0.9995900689791548,37.77927479555776,1.0068856336066034,0.999958627872639,3732.766620717964,10599.487009722425,7360.543167387304,2195.6714196760913,5149.7437719078725,2618.2995454947313,2509.3104044042143,1016.9437331650834,3825.463497888814,22622.84839198441,16334.416892410378
12290253,1619097701,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,9.06199751216736e+18,6.38026436494707e+18,1.09,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3735091494.0,19105536.0,3.050902514292712e+18,6.216153472077629e+19,5.158803411587944e+21,2.6198069112891533e+21,6.642029086529354e+19,1.0103377042576229e+21,3826182818.0,2563.2784820625266,1.001193776272027,55032.51449668428,37.05743937421828,0.9999294859216612,1.000026016677661,38.9704617565015,1.011742299126172,0.9991728235257588,3739.550357599387,10514.256868869234,7820.312765756968,2303.547304323532,5158.439643320045,2619.8750699610982,2588.4294050216276,1022.2013917994658,3823.0178895868044,23228.423227442745,16354.394356539156
12295253,1619164652,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,9.202398919362889e+18,7.615761621741452e+18,0.92,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3735864992.0,19105573.0,3.050928149094215e+18,6.216168798561894e+19,5.159602102391274e+21,2.620408712958572e+21,6.642029469751784e+19,1.0109138109265889e+21,3826890348.0,2159.999004723324,1.0002585270322084,48335.68827261684,31.2931044131966,0.9913174284449796,1.0006496756359216,30.9712756865676,1.029894914502374,1.0099477843764433,3736.8308140891127,9234.81020797725,6590.001765525878,1945.2321926345223,5114.803487941828,2622.1111286555374,2057.1212582598896,1041.1349928735083,3864.959428014196,19877.17250689083,16450.037523171624
12300253,1619231452,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,9.093567551827542e+18,7.251141107971123e+18,0.96,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3736166938.0,19105585.0,3.0509494655969244e+18,6.216175163042061e+19,5.160023354958297e+21,2.6206849197411103e+21,6.642029601880676e+19,1.0111400656140286e+21,3827241603.0,2243.6036919837748,0.9985096876095266,49875.12712770945,31.756605434645937,0.9974287806537446,0.9998744787473576,33.69228045009182,1.020097045515375,0.9971681396055904,3730.5988821194214,9528.934807242587,6845.121485069184,1974.046219653726,5146.755803080899,2620.355968087203,2237.8512410437547,1031.460993535093,3816.403389084627,20402.36173258413,16268.68696093933
12305253,1619297888,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,7.843215440154872e+18,6.071223715967333e+18,0.99,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,3736469325.0,13405479.0,3.050963162028226e+18,6.216181644551565e+19,2.580226680625432e+21,2.6209043751278367e+21,6.64203041647192e+19,1.0117263821715322e+21,3827544016.0,2274.201023375358,1.0018062482203056,51000.92752513458,31.185509828217583,0.9989365881376796,1.000885494368775,32.34901972622677,1.0220101067978522,0.99995328468331,3743.2183160685076,6836.9186291871365,6938.503545365111,1938.5479377014858,2577.4828369657794,2623.2251711931103,2148.6317296464836,1033.9945878933322,3827.3652110691473,17837.04858055362,13807.183187993654
12310253,1619364453,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,6.052365386934217e+18,4.365491251533768e+18,1.07,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1961825067.0,5300675.0,3.0509750964696253e+18,6.21618675412563e+19,2.580442685972017e+21,2.621554998022766e+21,6.642031253895569e+19,1.0119346250475864e+21,2009623269.0,2345.3149886519623,1.0001372522763816,50543.28155843879,34.112192987402565,0.9992490397715932,1.003353470677288,32.99391752536927,1.024752119263164,1.0036157558266516,1962.0943319563082,2679.1350897477755,7155.497623754079,2120.4776220246904,2578.5048761431685,2630.3463058375332,2191.4663139195545,1036.9821515732895,2016.8895760442615,14194.703258775153,10238.45206505116
12315253,1619431343,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,6.03275960347544e+18,4.133438115628802e+18,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1962547639.0,5300677.0,3.0502608292979896e+18,6.2161913377500725e+19,2.580842230525125e+21,2.6206602386821386e+21,6.642031915334823e+19,1.0122180916410302e+21,2010319177.0,2498.082950292379,0.9996488898531682,53064.94880746855,36.08518882881605,1.0067136346050047,1.0100334790514731,34.99837692597589,1.022659122968837,1.0051563094592006,1961.8585686103063,2812.80153649926,7619.804571614,2243.12438218762,2598.169062234036,2646.9545782879845,2324.6033652724973,1035.1540658508059,2020.6850047883777,15070.33390865461,10325.67128274097
12320253,1619497878,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,6.069593874081884e+18,4.0854952207671634e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1963312180.0,5300685.0,3.050272492988646e+18,6.216192982801558e+19,2.5813360838339283e+21,2.6215911949049754e+21,6.642032552675552e+19,1.0124209954552117e+21,2010719835.0,2489.756809530228,0.9990193441041386,53494.806665356096,38.18614831693628,0.9992345735196478,0.9991008171341076,35.01600407188887,1.020762805160249,0.99930853625808,1961.3868463352665,2835.591192689531,7594.436710341226,2373.7246720795883,2579.360260840673,2619.2339050211426,2325.7743891010555,1033.4416953239936,2009.3294951389382,15111.81267907833,10171.889546208247
12325253,1619563921,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,6.014992587347514e+18,3.873414811915555e+18,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1963713149.0,5300691.0,3.0502760328168264e+18,6.216193100550825e+19,2.5818104569390967e+21,2.622174895882176e+21,6.642032865413465e+19,1.0124755349637439e+21,2010897935.0,2653.803888054278,0.9976457553819392,55166.658745559485,39.2325969518752,0.9982060311866052,1.0015717974179132,36.43004282140125,1.0168151837274848,0.998855251160748,1959.0900878875516,2924.2141151265846,8094.8343955280725,2438.77398488938,2577.1787694972513,2626.2964236128405,2419.69541708167,1029.5004971037429,2008.5959619230546,15962.610714920495,10279.283287908529
12330253,1619630642,0x57dC4A5D2786CB0fEf99FA526B0fF5038E185460,5.984848385197238e+18,3.7814964383296205e+18,1.22,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1964167564.0,5300697.0,3.050280666164793e+18,6.216193361691159e+19,2.5824438754518195e+21,2.622770564470673e+21,6.642033373407793e+19,1.012536679064391e+21,2011067343.0,2715.0457184557195,1.0031294542076317,54852.23823205119,42.633495700651714,1.001694441817184,1.0042248242340452,35.913498931131365,1.0204490839470035,1.003872163507386,1970.3143364476534,2907.5509463991903,8281.65146275898,2650.1805296007974,2586.819676344916,2633.8513091117893,2385.3865845641963,1033.2421266139988,2018.85452457646,16249.136983836388,10266.935714242389
