block,timestamp,user,totalCollateral,totalDebt,healthFactor,tokenAddress,USDT_debt,DAI_debt,LINK_collateral,USDC_collateral,USDC_debt,GUSD_debt,WETH_USD_price,USDT_USD_price,DAI_USD_price,LINK_USD_price,USDC_USD_price,GUSD_USD_price,USDT_debt (in USD),DAI_debt (in USD),LINK_collateral (in USD),USDC_collateral (in USD),USDC_debt (in USD),GUSD_debt (in USD),totalCollateral (in USD),totalDebt (in USD)
12245440,1618500113,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.7199577015069913e+19,8.422465605458567e+18,1.53,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4696564372.0,3.0102378067912357e+21,9.722559388149715e+20,0.0,6686080240.0,639626.0,2468.3475686551265,1.0008846888730103,1.0012039355768,43.42039897425358,0.9988401708322406,1.0064983632947244,4700.719370241285,3013.8619391814605,42215.74076843354,0.0,6678.325529119668,6437.825221207514,42454.53410704442,20789.572499315083
12250440,1618567758,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.6666538345097208e+19,1.0772353600653763e+19,1.16,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4697466955.0,3.011669613070929e+21,9.72255976640586e+20,0.0,6687843615.0,1140069.0,2389.651970110836,0.9997328035323868,1.0011258912296248,40.90284465404643,1.0005035137788527,0.9804914598187452,4696.211808422894,3015.0604254748127,39768.03517649809,0.0,6691.211036410965,11178.27918104097,39827.22619128934,25742.17600453282
12255440,1618633521,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.6944487598433434e+19,1.0373050761614782e+19,1.23,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4698345593.0,3.01306382247964e+21,9.72255983556191e+20,0.0,6689560328.0,1140453.0,2485.350320681277,1.0004850997821289,0.9993972047661922,43.11858700449962,0.9997850394736568,1.000169332176999,4700.62475942353,3011.247561968291,41922.304217612975,0.0,6688.122336590888,11406.461153892553,42112.987686546454,25780.665036822465
12260440,1618700294,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.7107211751357424e+19,1.083272148809957e+19,1.18,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4699237792.0,3.0144799448168844e+21,9.722560345567193e+20,0.0,6691303661.0,1140670.0,2382.8107221728646,1.001706962336103,1.0009246249433024,41.50516128092657,1.0020957554476686,0.99746510280374,4707.259213919336,3017.267208164947,40353.64352063075,0.0,6705.326997099545,11377.785188151422,40763.2475876161,25812.324912156044
12265440,1618766888,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.3842752104732582e+19,9.284693982067984e+18,1.12,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4700126220.0,3.0158904740119257e+21,7.94858340908634e+20,0.0,6693039747.0,570383.0,2152.991604843253,1.0009759518547383,0.9980090367727228,37.70535972686246,0.999684172211085,0.9805136995012012,4704.7133169019135,3009.885946980672,29970.41967585712,0.0,6690.9258990555845,5592.683454625936,29803.32906941552,19989.868196931042
12270440,1618834525,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.4001144212060635e+19,8.984729289359783e+18,1.17,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4701030103.0,3.017325943370469e+21,7.948583798398066e+20,0.0,6694806158.0,570431.0,2245.535659393136,0.999948234016322,0.9990326611138292,39.683426257054414,1.0054234868013796,0.9985403750348488,4700.786749552419,3014.407166653195,31542.70390117471,0.0,6731.115350835708,5695.983846715038,31440.068600487968,20175.530009251343
12275440,1618900580,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.3537498797358342e+19,9.50912140210092e+18,1.07,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4701912868.0,3.018728269063911e+21,7.948593480587734e+20,0.0,6696531424.0,570479.0,2120.412670977443,0.9877301582948336,1.001994963443524,34.49765569380764,0.9995536637442486,0.9986832087395416,4644.221141398155,3024.7505216066256,27420.784114335973,0.0,6693.54251923769,5697.27798238525,28705.083983260527,20163.261510877583
12280440,1618966440,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.3286762257857257e+19,8.692405737648622e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4702793621.0,3.020127783205251e+21,7.948595772235764e+20,0.0,6698252875.0,570530.0,2298.195928817752,0.99009219963854,0.9999954636475864,38.06309537472528,0.9959017982588834,1.0127392564229645,4656.199280661985,3020.114082841292,30254.8158973748,0.0,6670.802083405236,5777.98127966994,30535.582928176907,19976.85147789613
12285440,1619033481,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.2477870524630958e+19,8.316837573597395e+18,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4703689566.0,3.021551835202752e+21,7.948595824763678e+20,0.0,6700004144.0,570606.0,2412.5890780419577,0.9996572990302224,0.9995900689791548,37.77927479555776,0.999958627872639,0.996945578749865,4702.077607024199,3020.313207374411,30029.218590257005,0.0,6699.726950575236,5688.631289081455,30103.97414494632,20065.11149391005
12290440,1619100103,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.2079627970545875e+19,7.87639722481304e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4704580895.0,3.022968945578905e+21,7.948595876160138e+20,0.0,6701746513.0,570779.0,2556.121281724239,1.0006327850266878,0.9973530246595276,38.75071526642308,1.001435564656723,0.986778023045958,4707.557883347198,3014.9672213249437,30801.377556494615,0.0,6711.367303432379,5632.321732161488,30876.99413082369,20133.02656965835
12295440,1619167313,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.1557259070971863e+19,9.2270123161643e+18,0.94,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4705479642.0,3.024398250588775e+21,7.948596334839592e+20,0.0,6703503507.0,570966.0,2159.999004723324,1.0000173068630371,1.0006496756359216,32.015833559823406,0.9979426113778778,0.9850947058601112,4705.561079091688,3026.3631284455064,25448.093729044675,0.0,6689.711795156342,5624.555838261243,24963.668090628835,19930.337419484742
12300440,1619234124,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.0382829742500848e+19,7.538712246263338e+18,1.03,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4706372822.0,3.0258190999291025e+21,7.020667158112934e+20,0.0,6705249741.0,285555.0,2311.528036130452,0.9972943113762002,1.001404533501369,33.66611588023138,1.0010149018886,0.9979376668609236,4693.638842596154,3030.068964224035,23635.859410156478,0.0,6712.054911625676,2849.6609046047106,24000.202044159832,17425.944713557685
12305440,1619300405,0xCcec96A03DDA5C438996701f26Bef600366a137B,8.357220327543951e+18,6.133017569479959e+18,1.02,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,4707260056.0,3.0272308848153403e+21,5.905424075904706e+20,0.0,3410420811.0,285579.0,2274.201023375358,1.000725841227763,1.000758287545684,32.56581403879431,1.0001805272422848,0.9963761958768492,4710.676779418447,3029.5263962932054,19231.494227613137,0.0,3411.0364848640406,2845.441176423147,19005.9990214738,13947.714832890373
12310440,1619366766,0xCcec96A03DDA5C438996701f26Bef600366a137B,7.227167396972938e+18,4.978501353972614e+18,1.09,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2354075335.0,3.0286443078155853e+21,5.089554504092711e+20,0.0,3411303743.0,285602.0,2331.736041917009,1.0012790669317806,1.0000328364286204,33.10937219925266,0.9990838194805444,0.990350896802586,2357.086354915919,3028.7437576782154,16851.195440438838,0.0,3408.1783729647173,2828.4619682861216,16851.846700489332,11608.551041790575
12315440,1619433969,0xCcec96A03DDA5C438996701f26Bef600366a137B,7.158364100582899e+18,4.708979544622083e+18,1.14,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2354524796.0,3.030075483956442e+21,5.0895550120735946e+20,0.0,3412197578.0,285666.0,2498.1928575352104,1.0035313018756096,1.0006249606851056,34.7769969904765,1.0003312274492986,1.0093631919409587,2362.839333828284,3031.9691620068174,17699.943933774797,0.0,3413.3277915002636,2883.407455890059,17882.974067712657,11763.939064654294
12320440,1619500710,0xCcec96A03DDA5C438996701f26Bef600366a137B,7.14897288128454e+18,4.64392672920571e+18,1.15,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2354971410.0,3.031497995839638e+21,5.089555500333593e+20,0.0,3413085815.0,285761.0,2516.379098390173,1.000245887074218,1.0006762311227764,35.09170981578309,0.9993984897298122,0.998704922738956,2355.550467029872,3033.5479891330588,17860.120470902915,0.0,3411.032808829245,2853.909174268068,17989.52593342259,11685.880155828689
12325440,1619566303,0xCcec96A03DDA5C438996701f26Bef600366a137B,7.088188630042701e+18,4.437112166023148e+18,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2355410891.0,3.032898176926191e+21,5.089555724030977e+20,0.0,3413959928.0,285816.0,2637.1896091569847,0.9976457553819392,0.9994078916507344,36.676554100192114,0.998855251160748,0.9989939812885432,2349.8656775865416,3031.1023725931605,18666.736585836457,0.0,3410.0518013351693,2855.2846375596628,18692.897402893293,11701.506098900287
12330440,1619632873,0xCcec96A03DDA5C438996701f26Bef600366a137B,6.729824465924599e+18,4.29699816589003e+18,1.17,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2355856943.0,3.0343196862310756e+21,5.089556113449342e+20,0.0,3414847173.0,285867.0,2735.3022631361314,1.0006905726908102,1.0030564977453875,36.07667137665726,1.0020509235917734,0.9998075508227996,2357.4838334682913,3043.5940775108256,18361.424335796884,0.0,3421.8507636294066,2858.1198513106124,18408.10409215246,11753.588807850805
12335440,1619700538,0xCcec96A03DDA5C438996701f26Bef600366a137B,6.799463563641412e+18,4.1848887073799424e+18,1.22,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2356309577.0,3.0357625744461555e+21,5.089556149067636e+20,0.0,3415747572.0,285914.0,2763.74534890364,0.9998415087264724,1.000510319071674,37.2460763946509,1.001781964038479,0.9943143938174712,2355.936122494316,3037.3117819849695,18956.59971430384,0.0,3421.8343113378264,2842.8840559392847,18791.985799053724,11565.966700700683
12340440,1619766612,0xCcec96A03DDA5C438996701f26Bef600366a137B,6.877252582289792e+18,4.1985661399539026e+18,1.23,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2356752349.0,3.037174422530434e+21,5.089556522611425e+20,0.0,3416628417.0,285993.0,2790.097903419303,1.0017862030469424,1.0026246795180451,37.68999511253761,1.002246558439089,0.9989776056291204,2360.9619872266726,3045.14603202998,19182.536046220852,0.0,3424.304072403442,2857.00602366689,19188.208011131734,11714.410584452658
12345440,1619833772,0xCcec96A03DDA5C438996701f26Bef600366a137B,7.023027296855763e+18,4.231935551333148e+18,1.24,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2357201544.0,3.0386071462797776e+21,5.089556566017566e+20,0.0,3417522101.0,286082.0,2764.329412655339,0.9966005132228468,1.007334378285741,38.40097398465294,1.006976992695778,1.008520094444847,2349.188268520087,3060.893440552349,19544.392928506015,0.0,3441.3661277363367,2885.194456589707,19413.960922579707,11698.46391701201
12350440,1619900470,0xCcec96A03DDA5C438996701f26Bef600366a137B,7.073401013648863e+18,3.9933658256527124e+18,1.33,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2357649007.0,3.0400347501165103e+21,5.089556706562925e+20,0.0,3418412405.0,286134.0,2928.449934306077,1.000196723043417,1.0016031062336186,40.86249614852696,0.9983505888074602,1.0039175575790669,2358.112810887966,3044.908248774839,20797.19913196371,0.0,3412.774037318476,2872.5494642032872,20714.10073374055,11694.371889792817
12355440,1619967714,0xCcec96A03DDA5C438996701f26Bef600366a137B,6.879941091762901e+18,3.993088630503892e+18,1.29,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2358099384.0,3.0414720522687406e+21,5.089557065383295e+20,0.0,3419308569.0,286185.0,2911.2136202136257,1.0021666476194586,1.0020220107309077,39.47304550952459,0.9997382180239538,0.993180463140216,2363.2085544167903,3047.621941396184,20090.03176651972,0.0,3418.4134556460954,2842.3335084378273,20028.97821260756,11624.734007843104
12360440,1620034654,0xCcec96A03DDA5C438996701f26Bef600366a137B,6.578257944139709e+18,3.694504255396711e+18,1.34,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2358548849.0,3.042906844009799e+21,5.089557334241133e+20,0.0,3420202980.0,286227.0,3161.3779525461955,0.9964541442682392,0.9999350407614632,40.66762713578171,0.9970119370702772,1.0174013659209689,2350.1857750451354,3042.7091790982736,20698.02199551015,0.0,3409.9831982633345,2912.0774076346115,20796.35963076514,11679.724298599262
12365440,1620099807,0xCcec96A03DDA5C438996701f26Bef600366a137B,6.225179463878016e+18,3.602093807400076e+18,1.3,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2358985531.0,3.0443012181384684e+21,5.089558717937066e+20,0.0,3421072017.0,286358.0,3258.7840654929155,1.0022644721771108,1.002922047076859,39.20816753611434,1.001960587882988,0.9943905909314776,2364.3273881011564,3053.196809614008,19955.22708977678,0.0,3427.7793293433597,2847.5170083795606,20286.51564171941,11738.445901966074
12370440,1620166796,0xCcec96A03DDA5C438996701f26Bef600366a137B,7.164884182791788e+18,3.5364967878247624e+18,1.52,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2359434816.0,3.0457362289928537e+21,5.089560201806598e+20,0.0,3421966195.0,286426.0,3320.0817804325707,1.0041475368445705,0.9984697221561843,46.95036367646437,0.9995735151628746,0.9902210311245228,2369.220658831722,3041.0754063235195,23895.670242807915,0.0,3420.506778304677,2836.2504906087256,23788.00143419652,11741.458551815304
12375440,1620234050,0xCcec96A03DDA5C438996701f26Bef600366a137B,7.242446186887705e+18,3.4143811668213294e+18,1.59,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2359885755.0,3.0471769311076197e+21,5.089561621053232e+20,0.0,3422863732.0,286510.0,3421.8922742319105,1.0030568461369562,1.008055361740693,48.38729675687364,0.9989038695548156,1.0081554921114828,2367.0995626538297,3071.7230435755864,24627.012852029762,0.0,3419.111826853637,2888.466300448609,24782.870653451395,11683.644536028844
12380440,1620300226,0xCcec96A03DDA5C438996701f26Bef600366a137B,7.043954296491624e+18,3.3580303166907023e+18,1.57,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2360329770.0,3.0485959046847665e+21,5.089562352872382e+20,0.0,3423747548.0,286590.0,3500.0774938892755,1.0006416396251332,0.999307280426414,48.07562794467687,0.9994289116462826,1.0049107343648664,2361.8442511088133,3046.484082629637,24468.390607792684,0.0,3421.7922856492683,2879.973673616271,24654.385901135,11753.366335247003
12385440,1620366801,0xCcec96A03DDA5C438996701f26Bef600366a137B,6.992859522871088e+18,3.438639219751054e+18,1.53,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2360776365.0,3.0500235192058836e+21,5.089562418252246e+20,0.0,3424636561.0,286674.0,3410.8940349981326,1.0004164642286817,1.0024958408085227,46.84610630360467,0.999583652739359,1.001331079102184,2361.75954390794,3057.635892372072,23842.618208427597,0.0,3423.2107229491367,2870.555857705395,23851.90283414088,11728.834003159503
12390440,1620434185,0xCcec96A03DDA5C438996701f26Bef600366a137B,7.183912996402792e+18,3.3328234635661056e+18,1.62,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2361228380.0,3.0514688655686107e+21,5.089562937160786e+20,0.0,3425536428.0,286736.0,3496.375213646932,1.0020523355716864,1.0025318213735128,49.27979597000365,0.9997174551313716,1.0111138873829375,2366.0744129971495,3059.1946396630665,25081.262311977604,0.0,3424.5685602599688,2899.2275161263397,25117.655337618784,11652.801349473451
12395440,1620500540,0xCcec96A03DDA5C438996701f26Bef600366a137B,6.384059986992888e+18,3.0619732027111967e+18,1.56,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2361674030.0,3.052894259084147e+21,5.089563062200305e+20,0.0,3426423687.0,286768.0,3820.6935111271937,1.0017812506758514,1.0017751403633022,47.72976842701903,0.9998729210391728,1.010389310825403,2365.8807634620784,3058.313574908341,24292.366635353043,0.0,3425.988260638502,2897.4732188677913,24391.536566950483,11698.861146844021
12400440,1620567290,0xCcec96A03DDA5C438996701f26Bef600366a137B,6.472864722288336e+18,3.893297668669297e+18,1.25,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2362121799.0,3.054326827373992e+21,5.089566384827495e+20,0.0,3427315227.0,586791.0,3779.040386439156,0.9888261229659628,0.9940165856284298,48.774310184063225,1.0014358097299825,0.9883696483407646,2335.7277404785555,3036.05152433961,24824.008955595753,0.0,3432.236199550644,5799.664143195256,24461.217201484895,14712.929126330686
12405440,1620633191,0xCcec96A03DDA5C438996701f26Bef600366a137B,6.395899756083963e+18,3.5759931198382976e+18,1.34,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2362564501.0,3.0557435808118473e+21,5.089568192864438e+20,0.0,3428196742.0,586932.0,4111.228172981229,1.0003203322226446,1.0001628571216332,51.49468884090045,0.9950615184870056,1.0071115434969198,2363.3213065377463,3056.2412304158674,26208.573042609827,0.0,3411.2666557667258,5911.059924477341,26295.00326877616,14701.72366066625
12410440,1620700491,0xCcec96A03DDA5C438996701f26Bef600366a137B,6.065726738296391e+18,3.7763770373033743e+18,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2363016731.0,3.0571912258172685e+21,5.089570270915621e+20,0.0,3429097290.0,587231.0,3914.673132347198,0.9998874569024954,0.9989214359000508,46.83521461995352,0.995310088617717,0.9905903772720244,2362.750789777638,3053.893849114422,23837.111596166807,0.0,3413.0151275886733,5817.053778358282,23745.337490568887,14783.281725544432
12415440,1620767271,0xCcec96A03DDA5C438996701f26Bef600366a137B,5.984164752757834e+18,3.5705662181052897e+18,1.26,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2363464969.0,3.0586264963314693e+21,5.0895703118591354e+20,0.0,3429989954.0,587663.0,4112.617989922159,1.000877345494856,1.00171069579995,48.660116497688165,1.0003223547794164,0.9958357436110338,2365.538544342802,3063.8588758323594,24765.90842982406,0.0,3431.0956276550223,5852.15820597691,24610.583616849955,14684.374862788141
12420440,1620834357,0xCcec96A03DDA5C438996701f26Bef600366a137B,5.666702180364562e+18,3.496775966412654e+18,1.22,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2363916310.0,3.0600721043859513e+21,5.0895703504172476e+20,0.0,3430888858.0,587953.0,4276.6871284048575,0.9985716407690792,0.9985873004550956,46.7995787264445,0.9958648908885545,0.9830925796110538,2360.5397883174874,3055.7491419167104,23818.97482981297,0.0,3416.701758222927,5780.122314600579,24234.712275268867,14954.616766472453
12425440,1620900787,0xCcec96A03DDA5C438996701f26Bef600366a137B,5.624410524804399e+18,3.8818292095844736e+18,1.09,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2364362420.0,3.061501360662474e+21,5.089571176440327e+20,0.0,3431777410.0,588212.0,3777.942429516245,1.0007223159848395,1.0021448481714137,40.82282347796001,0.992979274643786,0.9837487099199572,2366.0702367699196,3068.0678162576714,20777.066571433672,0.0,3407.683843320731,5786.527961594378,21248.69916267627,14665.32727502469
12430440,1620967405,0xCcec96A03DDA5C438996701f26Bef600366a137B,5.86366296006289e+18,3.8995646383517384e+18,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2364810491.0,3.0629372946036016e+21,5.0895743312428794e+20,0.0,3432669928.0,588385.0,3825.648484253086,0.9998286855311684,1.001657970110593,43.40858272533025,1.0029008195716504,0.9880361202535548,2364.405364746847,3068.0155530886746,22093.12083944739,0.0,3442.627484110158,5813.456326153879,22432.31331533556,14918.36354795726
12435440,1621033683,0xCcec96A03DDA5C438996701f26Bef600366a137B,5.806410383540572e+18,3.614339673332815e+18,1.2,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2365256091.0,3.0643657102072674e+21,5.089574370752625e+20,0.0,3433557588.0,588612.0,4048.657773008151,1.0015435898296745,1.0012519297364522,46.4243714959123,0.9993021747352956,0.9950251464082084,2368.9070762466436,3068.2020807632402,23628.02913438939,0.0,3431.161564767276,5856.837414776283,23508.168532596777,14633.224412730642
12440440,1621100827,0xCcec96A03DDA5C438996701f26Bef600366a137B,5.801213422923508e+18,3.9266051597457116e+18,1.11,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2365707202.0,3.0658121940055706e+21,5.089576721126956e+20,0.0,3434456289.0,588797.0,3765.7343752062575,0.999360493836976,0.9976121359774488,42.803017164467136,1.002104316733769,0.9959920879949626,2364.194317664411,3058.4914513676063,21784.923975426947,0.0,3441.6834728403414,5864.371534351701,21845.82880461101,14786.552027916685
12445440,1621167714,0xCcec96A03DDA5C438996701f26Bef600366a137B,5.863192549801159e+18,3.888395615280953e+18,1.13,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2366156751.0,3.0672540736694995e+21,5.089576865982068e+20,0.0,3435351942.0,588911.0,3784.794962732009,0.999322207440603,1.001402778523638,43.616077641600434,0.9970206775846304,0.99652926232659,2364.552987559805,3071.556751810584,22198.73797495673,0.0,3425.116920954516,5868.670444060144,22190.98162801527,14716.780137824582
12450440,1621235050,0xCcec96A03DDA5C438996701f26Bef600366a137B,5.728256582464513e+18,4.3337834748349164e+18,0.99,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2366610320.0,3.068709257933071e+21,5.089578144909724e+20,0.0,3436255670.0,588985.0,3399.279914133705,1.048743622532556,1.019869892289936,38.18327726222152,1.001604101012771,0.9958537428455164,2481.967480119731,3129.68418035733,19433.677345483105,0.0,3441.767771200387,5865.429167298666,19471.9475437758,14731.743118210905
12455440,1621301636,0xCcec96A03DDA5C438996701f26Bef600366a137B,5.748511241475751e+18,4.353209991904129e+18,0.99,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2367057955.0,3.0701458034695183e+21,5.0895807746082944e+20,0.0,3437147636.0,589068.0,3368.732291418753,0.999699512670027,0.9994763273479728,38.792799399648615,1.000342249204747,0.9935774403161104,2366.3466840752108,3068.5380520745052,19743.908601768777,0.0,3438.323997045019,5852.846756121306,19365.195446743066,14664.799071054209
12460440,1621368109,0xCcec96A03DDA5C438996701f26Bef600366a137B,5.365106904413359e+18,3.482335846070238e+18,1.16,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2367505251.0,3.0715816593174267e+21,4.250526991801874e+20,0.0,3438038989.0,294581.0,3355.172253583957,1.0022149558154947,1.002014691630002,43.22907409751305,0.9945420397507696,0.9926021987967776,2372.7491705239167,3077.769949177321,18374.634628208245,0.0,3419.274308862734,2924.017483237535,18000.857823199418,11683.836608395677
12465440,1621435520,0xCcec96A03DDA5C438996701f26Bef600366a137B,5.176637027447794e+18,4.915594461711068e+18,0.79,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2367958736.0,3.0730377911767647e+21,4.250538253685266e+20,0.0,3438942739.0,294652.0,2485.578939767486,1.0412332893962353,1.0238181325368287,30.12249123459726,1.0361937546193278,0.9948062993470334,2465.5974638398316,3146.231812577696,12803.680128895478,0.0,3563.410988645285,2931.2166571520206,12866.939974244799,12218.098070466724
12470440,1621502540,0xCcec96A03DDA5C438996701f26Bef600366a137B,4.680135940849335e+18,4.4889142951198295e+18,0.78,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2368410053.0,3.074487367527918e+21,4.250543009458091e+20,0.0,3439842233.0,294680.0,2621.349489882511,1.0061990845183044,1.0064460216835618,28.82815763043164,0.9928900567687792,0.9928560265800164,2383.092027092549,3094.30557976484,12253.532389158712,0.0,3415.385149999014,2925.7481391259926,12268.271961126211,11767.013197638677
12475440,1621569257,0xCcec96A03DDA5C438996701f26Bef600366a137B,3.9518334683147766e+18,3.607062356243972e+18,0.82,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2368859287.0,3.0759306597140686e+21,3.62553529195219e+20,0.0,1720406448.0,294709.0,2841.530159384846,0.9998247041488146,0.996726530982898,30.329429342402225,0.9978191216261332,0.9998331398730184,2368.444035794947,3065.8616960007403,10996.041646564956,0.0,1716.6544507832957,2946.598248188374,11229.253985082854,10249.576472049011
12480440,1621636716,0xCcec96A03DDA5C438996701f26Bef600366a137B,3.2159923082760125e+18,3.5562905786520105e+18,0.68,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2369313314.0,1.5387061044797647e+21,3.0570269089154793e+20,0.0,1720858970.0,294744.0,2412.4484167687388,0.9941512118683106,1.0014957534647495,25.016334311313983,1.009075300072542,1.0125468650244125,2355.455702408823,1541.0076294667715,7647.560715211243,0.0,1736.4762815352758,2984.4211318475545,7758.415552440908,8579.367576038625
12485440,1621704367,0xCcec96A03DDA5C438996701f26Bef600366a137B,2.5192351018243584e+18,3.0428731145143316e+18,0.62,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,2369769362.0,1.5394391373802821e+21,2.4015976443575507e+20,0.0,1721313539.0,147384.0,2317.83160866519,1.0012766167713345,1.0010940507738906,24.727140109699928,0.99792346123959,0.9961943845715426,2372.794649311724,1541.1233619598904,5938.464143915446,0.0,1717.739164717448,1468.2311317569224,5839.162748667366,7052.86748597881
12490440,1621771828,0xCcec96A03DDA5C438996701f26Bef600366a137B,1.3499717617536594e+18,2.4307222547443676e+18,0.42,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,1185112197.0,1.5401701468582954e+21,1.4680292021410474e+20,0.0,860890988.0,147401.0,2134.6843596632925,0.994267782846672,1.0012455279046264,19.42797807721964,1.0009534202848993,1.000072133669769,1178.3188765357384,1542.0884717540798,2852.0839155914514,0.0,861.7117789310462,1474.1163257505764,2881.763605802637,5188.824779888295
12493991,1621818506,0xCcec96A03DDA5C438996701f26Bef600366a137B,0.0,1.2175596908834483e+18,0.0,0x5f98805A4E8be255a32880FDeC7F6728C6568bA0,592637050.0,7.703392038842314e+20,2.003891705367779e+19,0.0,861047760.0,73722.0,2159.3523975194007,1.0260039968275083,0.9947652461322052,20.40840074806353,0.9968969652886348,1.0069703260205984,608.0479819680639,766.3066677571845,408.96224978866087,0.0,858.3758989125768,742.3586637489057,0.0,2629.1404376321543
